OBJECTID,target_fid,fid_1,fid_1_1,cust_num,decription,corp_name,trade_name,name,address,renewal_pe,addrid,score,addrerr,geoid,store_id,matchaddr,objectid_12,objectid_1,objectid_2,objectid_12_13,type,type_other,storeopen,namechg,totalads,ad_menthol,ad_lcc,ad_detach,price_any,price_low,price_bran,price_bra0,price_open,price_pack,price_spec,tax_ext,promo_ext_,promo_ext0,promo_ext1,adlevel_ex,ageofsale,registers,tobacco_an,lowprice,price_bra1,price_bra2,open_brand,special_lo,tax_lowpri,promo_int_,promo_int0,promo_int1,adlevel_in,sell_new,place_new,ads_new,pricead_ne,special_ne,taxad_new,pricenoad2,taxnoad_ne,promoad_ne,promoad_n0,promoad_n1,single_lcc,typesingle,typesingl0,typesingl1,place_sing,pack_lcc,typepack_l,typepack_0,typepack_1,place_lccp,sell_lcc,place_lcc,ads_lcc,pricead_lc,special_lc,taxad_lcc,countad_lc,typead_lcc,typead_lc0,typead_lc1,pricenoad0,taxnoad_lc,countnoad_,typenoad_l,typenoad_0,typenoad_1,promoad_lc,promoad_l0,promoad_l1,x,y,store_ido,store_id_1,objectid_12_13_14,cust_num_1,id,sequence,random,mar_addrnu,mar_stname,mar_street,mar_quadra,mar_city,mar_state,mar_zipcod,mar_ward,x_1,y_1,intptlat00,intptlon00,bkgpidfp00,fips,marid,id1,date_,type_1,product,note_,locked,sign,loosie,address_1,mar_census,eligible,inspected,sale,age,idrequest,cohort,outlet_id,dup1,maridlong
887,1012,635,1044,69011246,GENERAL SALES,DUPONT WINES & SPIRITS  LLC,DUPONT WINES & SPIRITS  LLC, ,1325 CONNECTICUT AVE NW  WASHINGTON DC 20036,12/1/2009 Thru 11/30/2011,304793,100, ,110010107002,1012,1325 CONNECTICUT AVENUE NW,1037,1037.000000000000000,1037.000000000000000,1037.000000000000000,Liquor, ,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042098999999993,38.908000950000002,1170.000000000000000,1012,82,69011246.000000000000000,1170.000000000000000,132.000000000000000,47.000000000000000,1325.000000000000000,CONNECTICUT,AVENUE,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396348.530000000030000,137795.959999999990000,38.905216000000003,77.038927999999999,110010053000.000000000000000,110010053000000.000000000000000,304793.000000000000000,90.000000000000000,7/19/10 0:00:00,Liquor Store,Cigarettes,Marlboro,0.000000000000000,1.000000000000000,0.000000000000000,1325 CONNECTICUT AVENUE NW,53.020000000000003,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,2011090.000000000000000, ,304793
888,1014,632,916,69001189,GENERAL SALES,ACE WON INC,CITY MARKET, ,1150 17TH ST NW  WASHINGTON DC 20036,2/1/2011 Thru 1/31/2013,299574,100, ,110010107001,1014,1150 17TH STREET NW,374,369.000000000000000,365.000000000000000,362.000000000000000,Convenience, ,Open now, ,5.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,Moderate advertising,No,Less than three,Yes,6.159999850000000,Non-Menthol,Newport, ,Yes,No,No,No,No,Very little advertising,Yes,On counter or in checkout lanes,Yes,7.159999850000000,No,No,0.000000000000000, ,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,5.199999810000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.038803099999996,38.905300140000001,1167.000000000000000,1014,83,69001189.000000000000000,1167.000000000000000,132.000000000000000,47.000000000000000,1150.000000000000000,17TH,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396637.799999999990000,137498.090000000000000,38.905216000000003,77.038927999999999,110010053000.000000000000000,110010053000000.000000000000000,299574.000000000000000,72.000000000000000,7/22/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1150 17TH STREET NW,53.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011072.000000000000000, ,299574
889,1016,630,545,65005363,GENERAL SALES,TRAVELTRADERS HOTEL STORES INC,TRAVEL TRADERS #209, ,1127 CONNECTICUT AVE NW  WASHINGTON DC 20036,10/1/2009 Thru 9/30/2011,241797,100, ,110010107001,1016,1127 CONNECTICUT AVENUE NW,0,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,,,0.000000000000000,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,0.000000000000000,,,0.000000000000000,,,,,,,,,,,,,,,,,,0.000000000000000,,,0.000000000000000,,,,0.000000000000000,,0.000000000000000,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0,78,65005363.000000000000000,1165.000000000000000,132.000000000000000,47.000000000000000,1127.000000000000000,CONNECTICUT,AVENUE,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396576.729999999980000,137399.130000000000000,38.905216000000003,77.038927999999999,110010053000.000000000000000,110010053000000.000000000000000,241797.000000000000000,89.000000000000000,7/1/10 0:00:00,Gift Shop,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1127 CONNECTICUT AVENUE NW,53.020000000000003,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011089.000000000000000,1,241797
890,1017,631,865,68005975,GENERAL SALES,NEWS WORLD INC,NEWS WORLD INC, ,1001 CONNECTICUT AVE NW  WASHINGTON DC 20036,9/1/2008 Thru 8/31/2010,278774,100, ,110010107001,1017,1001 CONNECTICUT AVENUE NW,92,90.000000000000000,89.000000000000000,87.000000000000000,Other,http://www.posselink.org/surveys/file/1909,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,7.969999790000000,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.039001459999994,38.902801510000003,1166.000000000000000,1017,80,68005975.000000000000000,1166.000000000000000,132.000000000000000,47.000000000000000,1001.000000000000000,CONNECTICUT,AVENUE,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396620.190000000000000,137221.950000000010000,38.905216000000003,77.038927999999999,110010053000.000000000000000,110010053000000.000000000000000,278774.000000000000000,4.000000000000000,7/21/09 0:00:00,Liquor Store,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1001 CONNECTICUT AVENUE NW,53.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,278774
891,1018,638,1091,70101696,GENERAL SALES,DISTRICT OF COLUMBIA CVS PHARMACY LLC,CVS#2527, ,1025 CONNECTICUT AVE NW  WASHINGTON DC 20036,3/1/2010 Thru 2/29/2012,241803,100, ,110010107001,1018,1025 CONNECTICUT AVENUE NW,25,25.000000000000000,24.000000000000000,24.000000000000000,Pharmacy, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Three or more,Yes,5.750000000000000,Menthol,Doral, ,No,No,No,Yes,No,Moderate advertising,Yes,Behind counter or register,No,0.000000000000000, , ,7.119999890000000,No,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,5.989999770000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.039299009999993,38.903301239999998,1173.000000000000000,1018,81,70101696.000000000000000,1173.000000000000000,132.000000000000000,47.000000000000000,1025.000000000000000,CONNECTICUT,AVENUE,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396587.940000000000000,137273.649999999990000,38.905216000000003,77.038927999999999,110010053000.000000000000000,110010053000000.000000000000000,241803.000000000000000,87.000000000000000,7/19/10 0:00:00,Drug Store/Pharmacy,Cigarettes,Marlboro,0.000000000000000,1.000000000000000,0.000000000000000,1025 CONNECTICUT AVENUE NW,53.020000000000003,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011087.000000000000000, ,241803
892,1020,641,81,39505411,GENERAL SALES,BUFFALO BILLIARDS CORPORATION,BUFFALO BILLIARDS, ,1330 19TH ST NW  WASHINGTON DC 20036,8/1/2010 Thru 7/31/2012,302193,100, ,110010107002,1020,1330 19TH STREET NW,855,854.000000000000000,851.000000000000000,851.000000000000000,Other,http://www.posselink.org/surveys/file/2574,Closed now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No, , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.043701170000006,38.908401490000003,1595.000000000000000,1020,299,39505411.000000000000000,1595.000000000000000,133.000000000000000,174.000000000000000,1330.000000000000000,19TH,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396205.640000000010000,137842.340000000000000,38.904110000000003,77.045652000000004,110010054000.000000000000000,110010054000000.000000000000000,302193.000000000000000,35.000000000000000,7/21/09 0:00:00,Gas Station,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1330 19TH STREET NW,54.009999999999998,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,302193
893,1026,647,305,50007347,GENERAL SALES,PRERNA INC,BARMY WINE & LIQUOR, ,1912 L ST NW  WASHINGTON DC 20036,8/1/2010 Thru 7/31/2012,302227,100, ,110010107001,1026,1912 L STREET NW,235,233.000000000000000,231.000000000000000,230.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Moderate advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.529999730000000,No,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.044097899999997,38.903598789999997,1598.000000000000000,1026,302,50007347.000000000000000,1597.000000000000000,133.000000000000000,174.000000000000000,1912.000000000000000,L,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396173.340000000030000,137304.000000000000000,38.904110000000003,77.045652000000004,110010054000.000000000000000,110010054000000.000000000000000,302227.000000000000000,110.000000000000000,7/22/10 0:00:00,Liquor Store,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1912 L STREET NW,54.009999999999998,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011110.000000000000000, ,302227
894,1027,662,464,64000620,GENERAL SALES,TSCHIFFELY INTERNATIONAL INC,TSCHIFFELY INTERNATIONAL INC, ,1330 CONNECTICUT AVE NW  WASHINGTON DC 20036,7/1/2010 Thru 6/30/2012,218103,100, ,110010107002,1027,1330 CONNECTICUT AVENUE NW,136,134.000000000000000,133.000000000000000,131.000000000000000,Pharmacy, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Another area of store,No,0.000000000000000, , ,8.250000000000000,No,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042900090000003,38.907901760000001,1196.000000000000000,1027,98,64000620.000000000000000,1196.000000000000000,134.000000000000000,55.000000000000000,1330.000000000000000,CONNECTICUT,AVENUE,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396277.450000000010000,137781.630000000000000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,218103.000000000000000,36.000000000000000,7/21/09 0:00:00,Liquor Store,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,1330 CONNECTICUT AVENUE NW,54.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,218103
895,1028,658,79,39505029,GENERAL SALES, ,1800 CAFE,IN  CHOI,1800 N ST NW  WASHINGTON DC 20036,8/1/2010 Thru 7/31/2012,279392,100, ,110010107002,1028,1800 N STREET NW,995,995.000000000000000,995.000000000000000,995.000000000000000,Other,http://www.posselink.org/surveys/file/1944,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042602540000004,38.907100679999999,1193.000000000000000,1028,100,39505029.000000000000000,1193.000000000000000,134.000000000000000,55.000000000000000,1800.000000000000000,N,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396303.440000000000000,137692.970000000000000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,279392.000000000000000,98.000000000000000,7/30/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1800 N STREET NW,54.020000000000003,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,1,279392
896,1029,665,648,66007508,GENERAL SALES,19TH & K INC,OZIO MARTINI & CIGAR LOUNGE, ,1813 M ST NW  WASHINGTON DC 20036,12/1/2010 Thru 11/30/2012,243139,100, ,110010107002,1029,1813 M STREET NW,126,124.000000000000000,123.000000000000000,121.000000000000000,Other,http://www.posselink.org/surveys/file/1946,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,Yes,No,Very little advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Another area of store,No,0.000000000000000, , ,8.000000000000000,No,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042396550000007,38.905899050000002,1199.000000000000000,1029,99,66007508.000000000000000,1199.000000000000000,134.000000000000000,55.000000000000000,1813.000000000000000,M,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396325.859999999990000,137563.429999999990000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,243139.000000000000000,99.000000000000000,7/30/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1813 M STREET NW,54.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,243139
897,1030,667,735,67003848,GENERAL SALES,LILLIAN MORRISON INC,BELL WINE & LIQUOR, ,1821 M ST NW  WASHINGTON DC 20036,7/1/2009 Thru 6/30/2011,241270,100, ,110010107002,1030,1821 M STREET NW,171,169.000000000000000,167.000000000000000,164.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.500000000000000,No,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042602540000004,38.905899050000002,1201.000000000000000,1030,101,67003848.000000000000000,1201.000000000000000,134.000000000000000,55.000000000000000,1821.000000000000000,M,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396301.539999999980000,137563.250000000000000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,241270.000000000000000,100.000000000000000,7/30/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1821 M STREET NW,54.020000000000003,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,241270
898,1033,669,766,67005876,GENERAL SALES,BENDER LOBBY SHOP INC.,BENDER LOBBY SHOP INC., ,1120 CONNECTICUT AVE NW  WASHINGTON DC 20036,10/1/2009 Thru 9/30/2011,241785,100, ,110010107001,1033,1120 CONNECTICUT AVENUE NW,209,207.000000000000000,205.000000000000000,202.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.000000000000000,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.041000370000006,38.904201510000000,1203.000000000000000,1033,104,67005876.000000000000000,1203.000000000000000,134.000000000000000,55.000000000000000,1120.000000000000000,CONNECTICUT,AVENUE,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396440.330000000020000,137367.620000000000000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,241785.000000000000000,88.000000000000000,7/19/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1120 CONNECTICUT AVENUE NW,54.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,10.000000000000000,2011088.000000000000000, ,241785
899,1035,671,951,69003814,GENERAL SALES,JHA CORPORATION,RECESSIONS II, ,1823 L ST NW  WASHINGTON DC 20032,5/1/2009 Thru 4/30/2011,241297,100, ,110010107001,1035,1823 L STREET NW,835,834.000000000000000,829.000000000000000,829.000000000000000,Other,http://www.posselink.org/surveys/file/1950,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three, ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042701719999997,38.903999329999998,1205.000000000000000,1035,102,69003814.000000000000000,1205.000000000000000,134.000000000000000,55.000000000000000,1823.000000000000000,L,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396295.710000000020000,137347.679999999990000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,241297.000000000000000,101.000000000000000,7/30/09 0:00:00,Gas Station,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,1823 L STREET NW,54.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,241297
900,1036,664,565,65006639,GENERAL SALES,NEWS STAND  LLC,NEWS STAND  LLC, ,1828 L ST NW  WASHINGTON DC 20036,12/1/2009 Thru 11/30/2011,240970,100, ,110010107001,1036,1828 L STREET NW,1038,1038.000000000000000,1038.000000000000000,1038.000000000000000,Convenience, ,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.042900090000003,38.903499600000004,1198.000000000000000,1036,103,65006639.000000000000000,1198.000000000000000,134.000000000000000,55.000000000000000,1828.000000000000000,L,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396275.409999999970000,137296.030000000000000,38.902717000000003,77.041290000000004,110010054000.000000000000000,110010054000000.000000000000000,240970.000000000000000,102.000000000000000,7/30/09 0:00:00,Liquor Store,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,1828 L STREET NW,54.020000000000003,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,240970
901,1042,239,72,39501859,GENERAL SALES,H. H. LEONARDS ASSOCIATES,H. H. LEONARDS ASSOCIATES, ,2020 O ST NW  WASHINGTON DC 20036,8/1/2010 Thru 7/31/2012,243057,100, ,110010055005,1042,2020 O STREET NW,748,747.000000000000000,745.000000000000000,745.000000000000000,Other, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No, ,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.045898440000002,38.908401490000003,1674.000000000000000,1042,343,39501859.000000000000000,1674.000000000000000,136.000000000000000,196.000000000000000,2020.000000000000000,O,STREET,NW,WASHINGTON,DC,20036.000000000000000,Ward 2,396016.739999999990000,137836.910000000000000,38.907791000000003,77.049332000000007,110010055000.000000000000000,110010055000000.000000000000000,243057.000000000000000,121.000000000000000,7/31/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,2020 O STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,243057
902,1045,646,229,40004771,GENERAL SALES, ,GRACE GOURMET DELI,KEE  LEE,2141 K ST NW  WASHINGTON DC 20037,8/1/2010 Thru 7/31/2012,242481,100, ,110010107001,1045,2141 K STREET NW,164,162.000000000000000,160.000000000000000,157.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.489999770000001,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.047996519999998,38.902900699999996,1597.000000000000000,1045,300,40004771.000000000000000,1596.000000000000000,133.000000000000000,174.000000000000000,2141.000000000000000,K,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395834.070000000010000,137230.679999999990000,38.904110000000003,77.045652000000004,110010054000.000000000000000,110010054000000.000000000000000,242481.000000000000000,129.000000000000000,7/31/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,2141 K STREET NW,54.009999999999998,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,242481
903,1046,247,812,68001826,GENERAL SALES,VT & B  INC.,STATE LIQUORS, ,2159 P ST NW  WASHINGTON DC 20037,4/1/2010 Thru 3/31/2012,225945,100, ,110010055001,1046,2159 P STREET NW,129,127.000000000000000,126.000000000000000,124.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.149999619999999,Yes,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,5.000000000000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.048500059999995,38.909801479999999,1710.000000000000000,1046,362,68001826.000000000000000,1710.000000000000000,135.000000000000000,202.000000000000000,2159.000000000000000,P,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395791.659999999970000,137997.149999999990000,38.911175000000000,77.046159000000003,110010055000.000000000000000,110010041000000.000000000000000,225945.000000000000000,131.000000000000000,8/11/09 0:00:00,Gas Station,Cigars,Black & Mild,0.000000000000000,1.000000000000000,0.000000000000000,2159 P STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,225945
904,1047,240,136,39703154,GENERAL SALES,E&F ENTERPRISES,E&F ENTERPRISES, ,2200 P ST NW  WASHINGTON DC 20037,8/1/2008 Thru 7/31/2010,225947,100, ,110010055002,1047,2200 P STREET NW,138,136.000000000000000,135.000000000000000,133.000000000000000,Gas station, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.250000000000000,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.049201969999999,38.909301759999998,1675.000000000000000,1047,345,39703154.000000000000000,1675.000000000000000,136.000000000000000,196.000000000000000,2200.000000000000000,P,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395736.260000000010000,137939.570000000010000,38.907791000000003,77.049332000000007,110010055000.000000000000000,110010041000000.000000000000000,225947.000000000000000,131.000000000000000,7/19/10 0:00:00,Gas Station,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2200 P STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011131.000000000000000, ,225947
